DH5S6Z	DRUGCOMP	Cancer Targeted Technology
D04UZT	THERCLAS	Anticancer Agents
D05ZCQ	THERCLAS	Anticancer Agents
D06RQU	THERCLAS	Anticancer Agents
D0PH6Z	DRUGCOMP	M.D. Anderson Cancer Center
D00ITT	DRUGCOMP	MEMORIAL SLOAN-KETTERING CANCER CENTER THE ROCKEFELLER UNIVERSITY
D0D1GF	THERCLAS	Anticancer Agents
D0F2XQ	THERCLAS	Anticancer Agents
D0MF2V	DRUGCOMP	National Cancer Center (S. Korea)
D01MZJ	THERCLAS	Anticancer Agents
D0JO7Y	THERCLAS	Anticancer Agents
D09DGE	DRUGCOMP	H Lee Moffitt Cancer Center and Research Institute
D09DND	DRUGCOMP	National Cancer Institute (NCI)
D03KAC	THERCLAS	Anticancer Agents
"D0DK4I	DRUGCOMP	NATIONAL CANCER CENTER       KIM, Soo Youl     LEE, Chang Hoon"
D0N7FD	DRUGCOMP	Memorial Sloan-Kettering Cancer Center
D0O7VZ	DRUGCOMP	Case Comprehensive Cancer Center
D05BYA	THERCLAS	Anticancer Agents
D0C9KQ	DRUGCOMP	MD Anderson Cancer Center; Novopharm Biotech
D0SC2J	THERCLAS	Anticancer Agents
D05CPS	DRUGCOMP	National Cancer Institute
D06AEO	THERCLAS	Anticancer Agents
"D02ILH	DRUGCOMP	H. Lee Moffitt Cancer Center and Research Institute, University of Central Florida Research Foundation"
D06NNU	DRUGCOMP	Ukrainian Anti-Cancer Institute
D07XSN	THERCLAS	Anticancer Agents
D00BCG	THERCLAS	Anticancer Agents
"D0ZU8L	DRUGCOMP	DANA-FARBER CANCER INSTITUTE, INC"
"D0RQ8Q	DRUGCOMP	DANA-FARBER CANCER INSTITUTE, INC"
D0W7AB	DRUGCOMP	National Cancer Institute (NCI)
D0K6ES	DRUGCOMP	Cancer Research Technology Ltd
D01AEF	DRUGCOMP	Memorial Sloan-Kettering Cancer Center
D02SOL	DRUGCOMP	Dana-Farber Cancer Institute Inc
D05BXY	THERCLAS	Anticancer Agents
D0QE8K	DRUGCOMP	MD Anderson Cancer Center
D0DH1H	DRUGCOMP	Cancer Research Technology Ltd
D02ZXM	THERCLAS	Anticancer Agents
D0M3GQ	DRUGCOMP	National Cancer Institute
D0W4HZ	THERCLAS	Anticancer Agents
D0Z9VY	THERCLAS	Anticancer Agents
D03XEY	DRUGCOMP	Dana-Farber Cancer Institute Inc
D0D1SG	THERCLAS	Anticancer Agents
D0F2JS	THERCLAS	Anticancer Agents
D0Q8PF	DRUGCOMP	National Cancer Institute
D0G3PI	THERCLAS	Anticancer Agents
"D0WM7M	DRUGCOMP	Kite PharmaSanta Monica, CA National Cancer Institute Bethesda, MD"
"D04JVY	DRUGCOMP	DANA-FARBER CANCER INSTITUTE, INC"
D0S7DV	THERCLAS	Anticancer Agents
D0I6VU	THERCLAS	Anticancer Agents
D0P6YL	DRUGCOMP	Ludwig Institute for Cancer Research
D0G2QH	THERCLAS	Anticancer Agents
D04WFL	THERCLAS	Anticancer Agents
D07IPB	THERCLAS	Anticancer Agents
D0EJ6O	THERCLAS	Anticancer Agents
"D0VB7F	DRUGCOMP	NEVADA CANCER INSTITUTE SHENZHEN GRADUATE SCHOOL OF PEKING UNIVERSITY ZHANG, Hui YE, Tao QUAN, Junmin WANG, Jing"
D08IKV	DRUGCOMP	Ludwig Institute for Cancer Research
D0G5WV	DRUGCOMP	Kite pharma santa monica; national cancer institute
D07KSG	THERCLAS	Anticancer Agents
D0V1KP	DRUGCOMP	Memorial Sloan-Kettering Cancer Center
D0Y1FO	DRUGCOMP	SuperGen; Clayton Foundation For Research; MD Anderson Cancer Center
D0C2QU	DRUGCOMP	National Cancer Center (S. Korea)
D07POC	THERCLAS	Anticancer Agents
D00HPD	THERCLAS	Anticancer Agents
D0SN9T	THERCLAS	Anticancer Agents
D08CDI	THERCLAS	Anticancer Agents
D04OGZ	DRUGCOMP	Institute of Cancer Research UK
D0B8UJ	THERCLAS	Anticancer Agents
D0O5WP	THERCLAS	Anticancer Agents
D0R0MW	THERCLAS	Anticancer Agents
D0S2PY	THERCLAS	Anticancer Agents
D0K0YC	THERCLAS	Anticancer Agents
D0IT6Q	THERCLAS	Anticancer Agents
D08GYO	THERCLAS	Anticancer Agents
"D0WN2Y	DRUGCOMP	Fuda Cancer Hospital, Guangzhou"
D0CF2Q	THERCLAS	Anticancer Agents
D0J1GR	THERCLAS	Anticancer Agents
D0P0WV	THERCLAS	Anticancer Agents
D0X4RS	THERCLAS	Anticancer Agents
"D05ELZ	DRUGCOMP	Bellicum Pharmaceuticals Houston, TXM.D. Anderson Cancer Center Houston, TX"
D04RLY	THERCLAS	Anticancer Agents
D0M1NS	DRUGCOMP	Cancer Targeted Technology Llc
D0ZU5F	THERCLAS	Anticancer Agents
D09OQV	DRUGCOMP	National Cancer Institute (NCI)
D0W0BF	THERCLAS	Anticancer Agents
D0WZ4J	THERCLAS	Anticancer Agents
D0U3YB	THERCLAS	Anticancer Agents
D00GNK	THERCLAS	Anticancer Agents
D0II7M	DRUGCOMP	MD Anderson Cancer Center
D07HPJ	THERCLAS	Anticancer Agents
"D08JOC	DRUGCOMP	DANA-FARBER CANCER INSTITUTE, INC"
D00OCB	THERCLAS	Anticancer Agents
D0PW4N	THERCLAS	Anticancer Agents
D02JNC	DRUGCOMP	Henan Cancer Hospital
D0MS2T	DRUGCOMP	Fred Hutchinson Cancer Research Center
D03WQS	THERCLAS	Anticancer Agents
D0T3BX	DRUGCOMP	Cancer Research Technology Ltd
D04YIA	DRUGCOMP	MD Anderson Cancer Center
D0SH3I	THERCLAS	Anticancer Agents
D06VLI	DRUGCOMP	Roswell Park Cancer Institute
D07HRU	THERCLAS	Anticancer Agents
D0Q1CD	THERCLAS	Anticancer Agents
D02PGP	THERCLAS	Anticancer Agents
D0W5HK	THERCLAS	Anticancer Agents
D08UZA	DRUGCOMP	National Cancer Institute
D0EO6G	DRUGCOMP	National Cancer Institute (NCI)
D0R1VU	THERCLAS	Anticancer Agents
D06YSP	THERCLAS	Anticancer Agents
D0O9FH	DRUGCOMP	Fred Hutchinson Cancer Research Center
D05BJD	THERCLAS	Anticancer Agents
D09DJU	THERCLAS	Anticancer Agents
D0O2UF	DRUGCOMP	National Cancer Institute
D0W9CU	DRUGCOMP	H Lee Moffitt Cancer Center and Research Institute
D07PNT	THERCLAS	Anticancer Agents
D02XNW	THERCLAS	Anticancer Agents
D09PMV	THERCLAS	Anticancer Agents
D0A9YA	THERCLAS	Anticancer Agents
D09XZB	THERCLAS	Anticancer Agents
D01ZYG	THERCLAS	Anticancer Agents
D0C7JF	THERCLAS	Anticancer Agents
"D0QX3G	DRUGCOMP	THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK SLOAN-KETTERING INSTITUTE FOR CANCER RESEARCH BRESLOW, Ronald MARKS, Paul, A"
D0AZ3C	THERCLAS	Anticancer Agents
D0J3VV	DRUGCOMP	Cancer Research Technology Ltd
D0O0YA	DRUGCOMP	Roswell Park Cancer Institute
D09ZDY	DRUGCOMP	UNC Lineberger Comprehensive Cancer Center
D01BWJ	DRUGCOMP	MD Anderson Cancer Center
"D08ETA	DRUGCOMP	H. LEE MOFFITT CANCER CENTER AND RESEARCH INSTITUTE, INCH. Lee Moffitt Cancer Center and Research Institute, University of Central Florida Research Foundation"
D07SYZ	THERCLAS	Anticancer Agents
D00ZHR	DRUGCOMP	AntiCancer Inc
D04ONQ	DRUGCOMP	CANCER RESEARCH TECHNOLOGY LIMITED
D08RJY	DRUGCOMP	National Cancer Institute (NCI)
D0N9DZ	DRUGCOMP	Faustus Forschungs Cie Translational Cancer Research GmbH
"D0TF2D	DRUGCOMP	CelldexHampton, NJCancer Immunotherapy Trials Ntwk. Bethesda, MD"
D0J9UN	THERCLAS	Anticancer Agents
D0R1XF	DRUGCOMP	National Cancer Institute
D0U0BN	DRUGCOMP	Fred Hutchinson Cancer Research Center
"D04GVY	DRUGCOMP	H. Lee Moffitt Cancer Center and Research Institute, University of Central Florida Research Foundation"
D03YVR	THERCLAS	Anticancer Agents
D09XOF	DRUGCOMP	Ludwig Institute for Cancer Research
D0L5KK	DRUGCOMP	M.D. Anderson Cancer Center
D0SQ1W	THERCLAS	Anticancer Agents
D01AWH	DRUGCOMP	MEMORIAL SLOAN-KETTERING CANCER CENTER THE ROCKEFELLER UNIVERSITY
D0MJ9L	DRUGCOMP	Cancer Research UK
D0GL7H	DRUGCOMP	Hana Biosciences; Dana-Farber Cancer Institute Inc
"D0NA4O	DRUGCOMP	DANA-FARBER CANCER INSTITUTE, INC"
D06UTM	DRUGCOMP	National Cancer Institute (NCI)
"D0NX1O	DRUGCOMP	NATIONAL CANCER CENTER KIM, Soo Youl"
D0K9ZU	DRUGCOMP	H Lee Moffitt Cancer Center and Research Institute
D04OZL	DRUGCOMP	Ludwig Institute for Cancer Research
D0S4XX	DRUGCOMP	Faustus Forschungs Cie Translational Cancer Research GmbH
D0K5NN	DRUGCOMP	AntiCancer Inc
D09OOC	DRUGCOMP	National Cancer Institute
D0O2ZI	DRUGCOMP	National Cancer Institute
"D0LO7X	DRUGCOMP	DANA FARBER CANCER INSTITUTE, INCDANA-FARBER CANCER INSTITUTE, INC WALENSKY, Loren, D. STEWART, Michelle, L. COHEN, Nicole"
D0LU4N	DRUGCOMP	Kite pharma santa monica; national cancer institute
D0T3AD	THERCLAS	Anticancer Agents
D0U8PE	DRUGCOMP	Henan Cancer Hospital
D0D2YZ	DRUGCOMP	MD Anderson Cancer Center
D0CN9Q	THERCLAS	Anticancer Agents
D04DBA	THERCLAS	Anticancer Agents
D0M4TF	DRUGCOMP	John Wayne Cancer Institute
D07XVN	THERCLAS	Anticancer Agents
D0DU4T	DRUGCOMP	UNC Lineberger Comprehensive Cancer Center
D0G0TS	THERCLAS	Anticancer Agents
D04RZD	THERCLAS	Anticancer Agents
D0XT6W	THERCLAS	Anticancer Agents
D0D5KQ	THERCLAS	Anticancer Agents
D05GJW	THERCLAS	Anticancer Agents
D03LRU	THERCLAS	Anticancer Agents
D03TJN	DRUGCOMP	Memorial Sloan-Kettering Cancer Center
D0M4BB	DRUGCOMP	Cancer Research UK
D01XWG	THERCLAS	Anticancer Agents
D04VWJ	THERCLAS	Anticancer Agents
D0Y0SW	THERCLAS	Anticancer Agents
D0O1EI	DRUGCOMP	Cancer Research Technology Ltd
D0OB0F	THERCLAS	Anticancer Agents
D0D2VS	THERCLAS	Anticancer Agents
D0W9MM	THERCLAS	Anticancer Agents
D04UUD	THERCLAS	Anticancer Agents
D0IV4C	DRUGCOMP	MD Anderson Cancer Center
D0ZY3E	THERCLAS	Anticancer Agents
D04UNY	DRUGCOMP	Cancer Research UK
D00FGO	THERCLAS	Anticancer Agents
D04EGX	THERCLAS	Anticancer Agents
D0V2KR	DRUGCOMP	Immunomedics; Garden State Cancer Center; Immunomedics
D0Q8ML	DRUGCOMP	Fred Hutchinson Cancer Research Center
D07VIK	THERCLAS	Anticancer Agents
D0D1EV	DRUGCOMP	National Cancer Institute
D0NP8B	DRUGCOMP	Imperial Cancer Research Technology Ltd
D06UVD	THERCLAS	Anticancer Agents
D0VA1R	DRUGCOMP	CANCER RESEARCH TECHNOLOGY LIMITED
D06MUB	DRUGCOMP	National Cancer Institute
D08PIQ	THERCLAS	Anticancer Agents
D0Y3ME	THERCLAS	Anticancer Agents
D03SGF	DRUGCOMP	MD Anderson Cancer Center
D0Z5OE	THERCLAS	Anticancer Agents
D0R2LY	DRUGCOMP	Ludwig Institute for Cancer Research
D02WLS	DRUGCOMP	Cancer Research Campaign; VaxOnco
D0E6XR	THERCLAS	Anticancer Agents
D0V7YA	THERCLAS	Anticancer Agents
D0LB8B	DRUGCOMP	Memorial Sloan-Kettering Cancer Center
D0JC7A	DRUGCOMP	National Cancer Institute
D0IZ8B	DRUGCOMP	CANCER RESEARCH TECHNOLOGY LIMITED INSTITUTE OF CANCER RESEARCH: ROYAL CANCER HOSPITAL (THE)
"D0FV9Z	DRUGCOMP	THE BROAD INSTITUTE, INC. DANA-FARBER CANCER INSTITUE, INC. THE GENERAL HOSPITAL CORPORATION D/B/A"
D0G0IZ	THERCLAS	Anticancer Agents
D03UVS	THERCLAS	Anticancer Agents
D0S5RC	THERCLAS	Anticancer Agents
D01UBX	THERCLAS	Anticancer Agents
D06PDT	DRUGCOMP	National Cancer Institute
D01NZT	DRUGCOMP	MD Anderson Cancer Center
D07FPY	THERCLAS	Anticancer Agents
D05VZE	THERCLAS	Anticancer Agents
D09EXD	THERCLAS	Anticancer Agents
D0NP8M	DRUGCOMP	Ludwig Institute for Cancer Research
D03YOS	THERCLAS	Anticancer Agents
D0A5MC	THERCLAS	Anticancer Agents
D0O0LQ	THERCLAS	Anticancer Agents
"D0EZ6C	DRUGCOMP	NATIONAL CANCER CENTER       KIM, Soo Youl     LEE, Chang Hoon"
D0C9XJ	THERCLAS	Anticancer Agents
D0M3QT	DRUGCOMP	Cancer Research Technology Ltd
D0P1CE	THERCLAS	Anticancer Agents
D01HTL	THERCLAS	Anticancer Agents
"D0PG5N	DRUGCOMP	DANA-FARBER CANCER INSTITUTE, INC"
D02TLO	THERCLAS	Anticancer Agents
D0G6QF	THERCLAS	Anticancer Agents
D0D2RN	THERCLAS	Anticancer Agents
D0VE1W	THERCLAS	Anticancer Agents
D0C6VV	THERCLAS	Anticancer Agents
D0M0XB	THERCLAS	Anticancer Agents
D0U5HU	THERCLAS	Anticancer Agents
D0N8RV	THERCLAS	Anticancer Agents
D0MS3Z	THERCLAS	Anticancer Agents
D0M9QZ	THERCLAS	Anticancer Agents
D06HKB	DRUGCOMP	National Cancer Institute
D0QF0L	DRUGCOMP	Henan Cancer Hospital
D07TMJ	DRUGCOMP	Memorial Sloan Kettering Cancer Center
D0L4SB	DRUGCOMP	Dana-Farber Cancer Institute Inc
D0TW3L	DRUGCOMP	Barbara Ann Karmanos Cancer Institute
D0B0AX	THERCLAS	Anticancer Agents
D02VJY	THERCLAS	Anticancer Agents
"D0GR1X	DRUGCOMP	NATIONAL CANCER CENTER ANYGEN CO., LTD. KIM, Young-Chul LEE, Ju-Yeon KIM, Soo Youl LEE, Byung Il"
D04EAZ	DRUGCOMP	National Cancer Institute
D05PZB	THERCLAS	Anticancer Agents
D0V1UW	THERCLAS	Anticancer Agents
D03MWM	DRUGCOMP	Dana-Farber Cancer Institute Inc
D02RPK	THERCLAS	Anticancer Agents
D0H6VL	DRUGCOMP	Cancer Research Technology Ltd
"D07BCU	DRUGCOMP	Cancer Prevention Pharmaceuticals Tucson, AZ"
D0C4GN	DRUGCOMP	M.D. Anderson Cancer Center
"D01BVU	DRUGCOMP	H. LEE MOFFITT CANCER CENTER AND RESEARCH INSTITUTE TURKSON, James JOVE, Richard SEBTI, Said"
D0X0IU	DRUGCOMP	National Cancer Institute
D07LGU	DRUGCOMP	MD Anderson Cancer Center
D0Y7ZU	THERCLAS	Anticancer Agents
D0X4IH	DRUGCOMP	GE Healthcare; National Cancer Institute
D04GJN	THERCLAS	Anticancer Agents
D0W7TU	DRUGCOMP	National Cancer Institute
D07RMX	THERCLAS	Anticancer Agents
D07PKU	DRUGCOMP	CANCER RESEARCH TECHNOLOGY LIMITED
D02KBE	DRUGCOMP	Winship Cancer Institute
D0W0VR	DRUGCOMP	Advanced cancer therapeutics
D01UAM	DRUGCOMP	Memorial Sloan-Kettering Cancer Center
D06EIO	DRUGCOMP	Institute of Cancer Research UK
D0F8HX	THERCLAS	Anticancer Agents
D0LY0C	DRUGCOMP	Ludwig Institute for Cancer Research
D0O7BH	DRUGCOMP	MEMORIAL SLOAN-KETTERING CANCER CENTER THE ROCKEFELLER UNIVERSITY
D0E7PQ	THERCLAS	Anticancer Agents
D03AZR	DRUGCOMP	MD Anderson Cancer Center
D00HCQ	THERCLAS	Anticancer Agents
D0PY5I	DRUGCOMP	UNC Lineberger Comprehensive Cancer Center
D04JTD	THERCLAS	Anticancer Agents
D0IQ8I	DRUGCOMP	National Cancer Center (S. Korea)
D07OZR	THERCLAS	Anticancer Agents
D03FNJ	THERCLAS	Anticancer Agents
"D0WZ8N	DRUGCOMP	DANA-FARBER CANCER INSTITUTE, INC"
D0P8IV	THERCLAS	Anticancer Agents
D0B2WQ	DRUGCOMP	Cancer Research Campaign
D0TC6X	DRUGCOMP	National Cancer Institute (NCI)
D03BQD	THERCLAS	Anticancer Agents
"D0YX4R	DRUGCOMP	NEVADA CANCER INSTITUTE SHENZHEN GRADUATE SCHOOL OF PEKING UNIVERSITY ZHANG, Hui YE, Tao QUAN, Junmin WANG, Jing"
D0J2BH	DRUGCOMP	Cancer Research Campaign Technology Ltd
"D0CH4O	DRUGCOMP	DANA-FARBER CANCER INSTITUTE, INC"
D0H0LK	DRUGCOMP	UNC Lineberger Comprehensive Cancer Center
D05UGJ	THERCLAS	Anticancer Agents
D03NJY	THERCLAS	Anticancer Agents
D05PRG	DRUGCOMP	CANCER RESEARCH TECHNOLOGY LIMITED
D0U5AQ	DRUGCOMP	UNC Lineberger Comprehensive Cancer Center
D0A2RX	DRUGCOMP	Memorial Sloan Kettering Cancer Center
D0CS3A	DRUGCOMP	Henan Cancer Hospital
D06XAT	DRUGCOMP	Bio-Cancer Treatment International Ltd
D0X7HM	THERCLAS	Anticancer Agents
D0C8EU	THERCLAS	Anticancer Agents
D03SRY	THERCLAS	Anticancer Agents
D0L2NG	DRUGCOMP	CANCER RESEARCH TECHNOLOGY LIMITED
D09FAZ	THERCLAS	Anticancer Agents
D0GA8I	DRUGCOMP	UNC Lineberger Comprehensive Cancer Center
D0EA3E	DRUGCOMP	National Cancer Center (S. Korea)
D0U4FF	THERCLAS	Anticancer Agents
D0RH3S	DRUGCOMP	Dana-Farber Cancer Institute Inc
D09AFV	DRUGCOMP	H Lee Moffitt Cancer Center and Research Institute
D04JPJ	THERCLAS	Anticancer Agents
D0M1OX	DRUGCOMP	National Cancer Institute
D0J3OV	DRUGCOMP	H Lee Moffitt Cancer Center and Research Institute
"D01DBB	DRUGCOMP	DANA-FARBER CANCER INSTITUTE, INC"
D06CNP	THERCLAS	Anticancer Agents
D0C5VQ	THERCLAS	Anticancer Agents
D05PUD	THERCLAS	Anticancer Agents
D08DWM	DRUGCOMP	National Cancer Institute
D0M6DO	THERCLAS	Anticancer Agents
D02ZUO	THERCLAS	Anticancer Agents
D0O8BP	THERCLAS	Anticancer Agents
